business_id,name,stars,review_count,categories,open
zx1lLUvlRUN5nQlSj3HRDw,Trojan Horse The,5,2,Shopping ; Antiques ; ,TRUE
hhjYGhB_Le97qh6rFynOQw,Paesan's Pizza,3.5,7,Pizza ; Restaurants ; ,TRUE
Ipx423BSHRNBXuMwUHBxqw,Falafel House,3,11,Middle Eastern ; Restaurants ; ,TRUE
veXpjFt4J5TFnG3eKLweDw,Spec Shop,1.5,5,Optometrists ; Health and Medical ; ,TRUE
g4GftV6mzdTXXYr0S9egnQ,First Szechuan Wok,3,59,Chinese ; Restaurants ; ,TRUE
sg7RckFfrTyXxyyBKY5TRQ,Radian Apartments,1,4,Home Services ; Real Estate ; Apartments ; ,TRUE
oeRf09b8c5M5cqfV9f_9DA,Annie's Hair Salon,2.5,2,NA,TRUE
i-XTfA3qc7o0MyMgLuCJjw,Georgia Tech Library,4,3,Libraries ; Colleges & Universities ; Education ; Public Services & Government ; ,TRUE
JBplFNOXpmnFzgkgqmCkdw,KTRU FM 91.7 - Rice University Radio,5,3,Mass Media ; Radio Stations ; ,TRUE
TUbnEXJg1pYtrtvgxymVjw,Hair Friends,4,6,Hair Salons ; Beauty and Spas ; ,TRUE
D8f1h0CFHlIE_z2hQIvCRA,Renaissance Hotels and Resorts,3,7,Hotels & Travel ; Event Planning & Services ; Hotels ; ,FALSE
SEOwd0srJ9w-66Kaj6a0hA,Cora's,3.5,4,Breakfast & Brunch ; Diners ; Restaurants ; ,TRUE
rEmellJ1rvIWrO8vzvzjAQ,St Constantine & Helen Greek Orthodox Church,5,3,Religious Organizations ; ,TRUE
FIemA3IqyGAROQETernOlg,Paul Ford  MD,4,9,Doctors ; Health and Medical ; Internal Medicine ; ,TRUE
T1fAeUIvj8ZLIoDGFKpIsw,Chinese Iron Wok of Ri,3.5,18,Chinese ; Restaurants ; ,TRUE
CE05_kJvl0xRloi8fW6R3w,Baum Boulevard Automotive,2.5,9,Auto Repair ; Automotive ; Oil Change Stations ; ,TRUE
HQWnkqDTkwWNNni7goOaVg,Mustang Village II,2.5,3,Home Services ; Real Estate ; Apartments ; ,TRUE
YtxuEmxhld-QSE-uxN3KZw,Cypress on the Hill,4,21,American (New) ; Restaurants ; ,FALSE
YQQU-aIXy2cCJNaiennlPA,Black Walnut Inn,4,7,Hotels & Travel ; Bed & Breakfast ; Guest Houses ; ,TRUE
tR7wIIvJsLqI8keoLf8tpg,Berkeley Thai House,3,287,Thai ; Restaurants ; ,TRUE
m7gm3-LVknB_Fi1jlN4V8w,Lowe's Home Improvement,3,3,Hardware Stores ; Shopping ; Home & Garden ; ,TRUE
hYLmZXLQP2xOSaopGVzyKw,La Quinta Inns & Suites,3.5,7,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
cjjTKskdj-f8dHYU_0AtIw,Legal Sea Foods,3,207,Seafood ; Restaurants ; ,TRUE
woR_s4WX4-3o6wWXqjIn5Q,Jos. A. Bank,2.5,7,NA,TRUE
hlkCbViTRlQ5-lx8gopeoA,Apple Tree Supermarket,3,84,Food ; Grocery ; Delis ; Restaurants ; ,TRUE
sdOkV5zN2rGTYCxwfywQaw,Astor Gift And Home,4.5,11,Shopping ; Home Decor ; Home & Garden ; ,TRUE
e5fWoLchFxXDpudnqSa9lQ,Cafe On The Ave,2.5,142,Food ; Coffee & Tea ; ,TRUE
74TQM7ucB6IDLC9cR4iV4Q,Felix Chevrolet,1.5,11,Auto Repair ; Automotive ; Car Dealers ; ,TRUE
XRMlDR9xjIHE6RVzP3HctQ,Tokyo Kitchen,4,99,Sushi Bars ; Japanese ; Restaurants ; ,TRUE
7YaObdiVy8F849amY6D2DQ,The Bladerunner Salon Spa Store,4,22,Hair Salons ; Day Spas ; Beauty and Spas ; ,TRUE
lVMwajbZujG6uhoZ41RcEg,The Mortgage House,5,2,Mortgage Brokers ; Home Services ; Real Estate ; ,TRUE
tOalSuRskFgLw2AH0qbxkg,Bowl & Board,4,15,Shopping ; Home & Garden ; Furniture Stores ; ,FALSE
h_JhJIz1jP2VFZiM0UO0DA,Valentino's Pizzeria & Trattoria,4.5,4,Italian ; Pizza ; Restaurants ; ,TRUE
8GUMO244E8CxfJcyJIWFOA,El Charro,4.5,21,Food ; Grocery ; Mexican ; Restaurants ; ,TRUE
hfYwn1tvJNyEH6Bdgc-Z5Q,Children's Memorial Hermann Hospital,3.5,3,Hospitals ; Health and Medical ; ,TRUE
XsFvvUyAomOrIr1UcQ5aEA,Wizard of Wax,5,5,Car Wash ; Automotive ; Auto Detailing ; ,TRUE
dVrrTZihDnEse-udFPEL6Q,Salata,3.5,9,Food ; ,TRUE
LETlugZIumFHIEFodcVS5w,Outdoor Cinema Food Fest,4.5,22,Festivals ; Arts & Entertainment ; ,FALSE
pP8vL3HD_-hW08DlJ6peuw,Grand Buffet,3.5,2,Buffets ; Restaurants ; ,FALSE
kd9QXtHdodxAKCH5ayVCyQ,Victoria's Secret,3,11,Lingerie ; Shopping ; Fashion ; ,TRUE
RcVTOb8aJNMASDEHSE_Edg,Shrunken Head Boutique,3.5,3,Sporting Goods ; Fashion ; Shopping ; Accessories ; Sports Wear ; ,TRUE
ea3P6cp6T5-_GiToKF-kgw,Jen's Barber Shop,4,3,Barbers ; Beauty and Spas ; ,TRUE
FglC1VkvOkhTR3YhI7LseQ,Danielli Shipping,1,2,Local Services ; Shipping Centers ; ,TRUE
vHCsjhVjm5HiKxLQ8cABLQ,Salon 5844,5,4,Hair Salons ; Beauty and Spas ; ,TRUE
JUC2w_byPiyEbXrufEik-w,Phonatic,3,33,Restaurants ; Vietnamese ; ,FALSE
SmfrGdOBx0qcQRC2BOYSZw,Lotus Tea House,5,3,Food ; Tea Rooms ; Desserts ; ,TRUE
K0MfmK34JuCO0kn9tdeSpA,Chief's Cafe,3.5,3,Food ; Coffee & Tea ; ,TRUE
TkpmrhA6c4SZKbo6uS1sGw,Bath & Body Works,4,6,Shopping ; Cosmetics & Beauty Supply ; Beauty and Spas ; ,TRUE
85dhCrbRhnCEmJJk_dEROg,Subway Sandwiches & Salads,3.5,3,Sandwiches ; Restaurants ; ,TRUE
1zIz2bfmX84YAYY6UTI0_w,Thailand Cafe,3,108,Thai ; Chinese ; Restaurants ; ,TRUE
50UjA4nDdqypN-hBUOAPmQ,Toast! kitchen & wine bar,4,76,Wine Bars ; Bars ; American (New) ; Nightlife ; Restaurants ; ,TRUE
ttZRucfe1fcN_DX2ZGZ1Vg,Baraonda Italian Restaurant,3.5,171,Italian ; Pizza ; Restaurants ; ,TRUE
JtQI62zBQWmXOIUT2_RoIg,Chipotle Mexican Grill,3.5,123,Fast Food ; Mexican ; Tex-Mex ; Restaurants ; ,TRUE
uRQ2PvEmI8NQhbujIMi3Ew,River Knits,5,2,NA,TRUE
BdpaiSFcwCJKQHV7nhez7g,Just A Taste,4,101,Tapas Bars ; Restaurants ; ,TRUE
zWMKtesdqm82vL8yOOytvQ,La Petite Rouge,5,34,Hair Salons ; Makeup Artists ; Beauty and Spas ; ,TRUE
lh3zX7KElyS3Gc5Iqn7Cnw,City Running Tours,4.5,2,Hotels & Travel ; Tours ; ,TRUE
um2BpHBOE95F23gLzgXXoQ,Bike New York,4.5,11,Sporting Goods ; Bikes ; Shopping ; ,TRUE
WQTbymbPlpiFrNc1FO0u8w,Park Shoe Repair,3,14,Local Services ; Shoe Repair ; ,TRUE
6WMSw48PHoHboOG33R8OJw,Professional Property Management,1,5,Property Management ; Home Services ; Real Estate ; Apartments ; ,TRUE
5n-3uc-Nn21U-MFmVqZ33g,Buttermilk Falls State Park,4.5,13,Active Life ; Hiking ; ,TRUE
wIHobwnZXX4WL9RO9uVQgA,The Galileo at 25th,3.5,2,University Housing ; Home Services ; Real Estate ; ,TRUE
fyccrRVc8Gjx2TV7WmtFyw,Fireside Deli & Family Restaurant,2,3,Delis ; Sandwiches ; Restaurants ; ,TRUE
ixSWXs7azgTeNMhK8ZM4gA,BECU,4.5,3,Banks & Credit Unions ; Financial Services ; ,TRUE
fLrKiEbybnyhELdaN-x1Eg,Stanford West Campus Tennis Courts,5,2,Active Life ; Tennis ; ,TRUE
mG9ULf__KIx3WLcNh5g5XQ,California African American Museum,4,13,Museums ; Arts & Entertainment ; ,TRUE
E4t43bnsfeOY2bv_8IPmSw,Prime Time Pizza,2.5,12,Pizza ; Restaurants ; ,TRUE
0fC_ZBjBmdo53Cdz5PLyfg,Custom Eyes,4.5,74,Shopping ; Optometrists ; Health and Medical ; Eyewear & Opticians ; ,TRUE
ekHD37Trhyk8aeNp_3TPcQ,McAlister's Deli,3,17,Delis ; Restaurants ; ,TRUE
wVrZfE0-iy3V7ZsQndhQog,Looks,3.5,12,Women's Clothing ; Fashion ; Shopping ; ,TRUE
fvCf0ZxVQGbFMiUT4Norxg,Framer Studio,5,3,Arts & Entertainment ; Art Galleries ; Shopping ; ,TRUE
VQW5EWZY_rLRCABA5Ow_mw,Scripps Institution of Oceanography,4.5,10,Colleges & Universities ; Education ; ,TRUE
KEjbjrAdmHOugfSl3cXzTQ,Raffi D Hair Studios,5,16,Hair Salons ; Beauty and Spas ; ,TRUE
1w56McRPe0vXthUySkxIZA,Lucky Brand Jeans,4.5,15,Women's Clothing ; Men's Clothing ; Fashion ; Shopping ; ,TRUE
N4utodjZKL26s-abwzosxQ,Noveltex Linen,3.5,3,NA,TRUE
XOds4J0mLNadZok9lWzB9w,Glamour Nails At Prince Georges Plaza,3,6,Nail Salons ; Hair Removal ; Beauty and Spas ; ,TRUE
DDIcQK76vhXHgE8JEGHGIg,Inn At Glencairn,5,2,Hotels & Travel ; Bed & Breakfast ; Event Planning & Services ; Hotels ; ,TRUE
ncZgdBYg2gzGeSLJb2xM0Q,Beijing Buffet,3,7,Buffets ; Restaurants ; ,TRUE
zAkE_wsLEjHUIzSBsOzWbA,Ethnic Concepts North,3,5,Tobacco Shops ; Shopping ; ,TRUE
SM2jtaWX0cqXYyREnQEBQw,Weyburn Terrace Apartments : UCLA Graduate Housing,3,11,Home Services ; Real Estate ; Apartments ; ,TRUE
qrElSGM4haqQCOxXwej-VQ,Metropolitan Pilates,4.5,5,Active Life ; Pilates ; Trainers ; Fitness & Instruction ; ,TRUE
3dRJojE645dS2cY_LxMaZQ,Method,3.5,16,Women's Clothing ; Fashion ; Shopping ; Accessories ; ,TRUE
Tq29QeCZO8xoxWjgQiTe3w,Professional Nails,4.5,3,Nail Salons ; Beauty and Spas ; ,TRUE
sHhqrkThN6Kipu7_ZAKz0A,Aunt Sonya's,4.5,3,Restaurants ; ,FALSE
9b0ly3b2nF-pYCLEFuIJRA,Honeymoon Cafe SLO,4,9,Food ; Coffee & Tea ; Vegetarian ; Restaurants ; ,FALSE
21KmICbQ3kcK7H-GNXbr0g,Kingston Garage,5,3,Auto Repair ; Automotive ; ,TRUE
HujiffjJN7dL8yMgKRHXXQ,ASA Hair Design,4.5,16,Hair Salons ; Beauty and Spas ; ,TRUE
X2Y0UL1xW6Y4uZer2pi6IA,Hancock Realty Associates,1,2,NA,TRUE
aJJHYNMe_kRk9Nqhxk2ImQ,USC Webb Tower,4,4,Colleges & Universities ; Education ; ,TRUE
qkDiiE4cmdZ_G21ScCEkqg,Seung K. Kim  MD ,5,11,Doctors ; Health and Medical ; Cosmetic Surgeons ; ,TRUE
n1C1A6jmHKRjqO0yNRidgA,Jas Mart,3.5,7,Food ; Convenience Stores ; Restaurants ; ,FALSE
t1XPSn5O1edDJwhJFYeEIQ,Spring Garden,3,3,Chinese ; Restaurants ; ,TRUE
tdofDc4la9Mt-iamvtaAyg,Guy's Barber & Style Shop,4.5,5,Barbers ; Beauty and Spas ; ,TRUE
hMcgO98QaOFmQVTfCUeGzw,Dentistry For Life,4.5,13,Dentists ; Cosmetic Dentists ; Health and Medical ; General Dentistry ; ,TRUE
cKU-vVsl7f1bKA1T44HlBw,Hot Slices,4,44,Pizza ; Restaurants ; ,FALSE
x4fNltn_RTWU4xLY3gJQUA,Champions Sports Bar,3,22,Bars ; Sports Bars ; Nightlife ; ,TRUE
kPrtQoij3ec8wmRMmQ_3mQ,Columbia Hardware and Housewares,4,13,Hardware Stores ; Keys & Locksmiths ; Shopping ; Home Services ; Home & Garden ; ,TRUE
uAN8ix58fWk9Szsr6vTYYQ,Phoenix Books,4.5,38,Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
zR6m1J5Y_3RndYcLIRROeg,Ten Prime Steak & Sushi,3.5,56,Steakhouses ; Sushi Bars ; Restaurants ; ,TRUE
J5htp5tEQdvmit4eYIGoNA,Neighborhoodies,4.5,3,Children's Clothing ; Fashion ; Shopping ; Lingerie ; Men's Clothing ; Women's Clothing ; ,TRUE
LI2A-rBYzqGsAn5u4PX_BQ,The Goodwill Store,3.5,33,Thrift Stores ; Used  Vintage & Consignment ; Fashion ; Shopping ; ,TRUE
DfrvJL-6H5i1nsyL6H6VGg,Hungry Mother,4.5,675,Southern ; Restaurants ; ,TRUE
Na9gSkNAyE_UuLTpPXutzg,The Springs At Pacific Regents,3,6,Health and Medical ; Physical Therapy ; ,TRUE
grjHPztaHbkddLJWkPXcrQ,Spa Boutique,4,15,Nail Salons ; Beauty and Spas ; ,TRUE
P64yQ329SuZU7R2BG4JyLw,Food by foot,1,6,NA,TRUE
57vW1VvWwOzl-J7FQr9fCA,U-Tan,2,4,Tanning ; Beauty and Spas ; ,FALSE
XBPMMfMchDlxZG-qSsSdtw,Lotus House,3,160,Food ; Coffee & Tea ; Chinese ; Restaurants ; ,TRUE
JMEMJobsUrN53bhoNPd-jw,Nail Dynasty,3.5,13,Nail Salons ; Beauty and Spas ; ,TRUE
qiZRsZjUeR1Cvw9AA3RVOg,Jay's Dry Cleaners,3.5,2,Local Services ; Automotive ; Dry Cleaning & Laundry ; Auto Repair ; ,TRUE
cbfvd5BI3z-qpA-HA_YR4Q,Finders Keepers,5,11,Used  Vintage & Consignment ; Fashion ; Shopping ; ,TRUE
BfGlv6S_Is6OkIoOngAnLQ,Jack's Grill,3,12,Burgers ; Restaurants ; ,TRUE
7T8Na_EdtY7Q6jhalmA9Pw,Mattress City,3,7,Mattresses ; Shopping ; Home & Garden ; ,FALSE
dM_8JMbohCb8YYP1UlFPng,Hootenanny,3.5,91,Women's Clothing ; Men's Clothing ; Fashion ; Shopping ; Shoe Stores ; ,TRUE
49aR5Wq1UjE2xPIlq1RNjw,Pollo Fiesta,4,15,Mexican ; Restaurants ; ,TRUE
ByNHhvusxlbOP-6izNFxvQ,Royal Farms,4,5,Food ; Convenience Stores ; ,TRUE
RLMK1zWwji_B8qSHkhIkEw,Queen's Nails,4,8,Nail Salons ; Beauty and Spas ; ,TRUE
_rlF1wfaWURx-zxKReOqRg,Tire Town,5,4,Tires ; Automotive ; ,TRUE
quTBS5UjQA5JFXqU_vijrg,Great Southern Tattoo Company,5,4,Tattoo ; Beauty and Spas ; ,TRUE
GhL2I7MrUOdlehsjLrKstw,Jack's Tapas Cafe,4,65,Asian Fusion ; Chinese ; Restaurants ; ,FALSE
zdqD1Rnaf55NU9AwY6epDQ,1-FIVE-0,3.5,6,Fashion ; Shopping ; Home Decor ; Home & Garden ; Men's Clothing ; Women's Clothing ; ,FALSE
ap7aCZf9eRfSh-Le9PSlIw,Stenner Creek Animal Hospital,3,5,Pet Services ; Veterinarians ; Pet Boarding/Pet Sitting ; Pets ; ,TRUE
iK47QHCfUmHS4LRkRYASmA,Buckaroo's Mercantile,4,31,Used  Vintage & Consignment ; Fashion ; Shopping ; ,TRUE
8gwHLuHr-KlpoMWmoPt1bA,The Healthy Hair Bar,4,4,Hair Salons ; Shopping ; Cosmetics & Beauty Supply ; Beauty and Spas ; ,TRUE
mg0_Sc27pje8Yrt40meKyg,Ichiban Japanese Cuisine,2.5,11,Japanese ; Restaurants ; ,FALSE
t7zMY-nrQo09-UGtxOIugg,Tio's Mexican Cafe,2.5,76,Mexican ; Restaurants ; ,TRUE
4tcrfrIZAHwAFRpbY45PqQ,Koh I-Noor Restaurant,2.5,3,Indian ; Caterers ; Middle Eastern ; Event Planning & Services ; Pakistani ; Restaurants ; ,TRUE
GWS5s8HSm1zjqMLJD7wQLg,Woori Jib Restaurant,3.5,32,Korean ; Restaurants ; ,TRUE
mpVZG520RL-K1YeQi55ZPg,The Blarney Stone,3.5,26,Pubs ; Bars ; Nightlife ; Restaurants ; ,TRUE
IXXvN1Lt64c3XsQ4BSlsyw,Kendall Press,4.5,15,Local Services ; Printing Services ; ,TRUE
Wamb2LBSmznrdxlJNnxjXg,UCSD Outback Adventures,5,4,Active Life ; Rafting/Kayaking ; Hiking ; Fitness & Instruction ; ,TRUE
PRL7_9l0Zu7w1CpQEj0iEw,Neiman Marcus,3.5,96,Department Stores ; Fashion ; Shopping ; ,TRUE
jneea4mVkcaWbbCX09g2EA,Eddie C and Salon,4,2,NA,TRUE
CJE1ZAEJehgzy91OlvH3gA,Greenbelt Park,4.5,2,Active Life ; Parks ; ,TRUE
sH2GkuOstl13dLokUH0rzA,Holiday Inn Houston Medical Center,3,9,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
IIljIJN7dIEcuAnByBEiJQ,Teri Ann Gibson  DDS,5,5,Health and Medical ; Dentists ; General Dentistry ; ,TRUE
r5yb5JfWV4TryNZlMBHPng,Saxbys Coffee,2,34,Food ; Coffee & Tea ; ,TRUE
C89rUvkbuFmbsP9qYKfX4g,Georgio's Subs,2.5,7,Fast Food ; Sandwiches ; Restaurants ; ,TRUE
Eq5FZAu-KrfhgLJ2ER5Z2A,William James Hall,2.5,3,Colleges & Universities ; Education ; ,TRUE
BoaMAsCGJVphOJ1Y93QmZw,University of Southern California,4.5,144,Colleges & Universities ; Education ; ,TRUE
 -i3pCgQi_Y9NiSSWs6G7bw,YinzBurgh BBQ,4.5,30,Barbeque ; Restaurants ; ,TRUE
mfJmvMatYltnOTfQ2iVpBw,Fortune House,4,9,Buffets ; Japanese ; Chinese ; Restaurants ; ,TRUE
WEERmHQ2jJTeB8gA563c-A,Huntley Bookstore,2.5,4,Books  Mags  Music and Video ; Shopping ; Bookstores ; ,TRUE
x9I2dXszYNvO6gBZq5Bikw,Duane Reade,1.5,13,Shopping ; Drugstores ; Beauty and Spas ; Food ; Convenience Stores ; Cosmetics & Beauty Supply ; ,TRUE
BTOz5Mmq-nJC92ck48vjKA,b.good,3.5,165,Burgers ; Restaurants ; ,TRUE
GeRNqMECwFHbC7Yt6AIzZA,UCSD Crafts Center,4.5,7,Arts & Crafts ; Shopping ; ,TRUE
xlCVbr56NU9rFFWPRcRUyA,Ted's Fish Fry,3.5,11,Seafood ; Restaurants ; ,TRUE
6a4-SPP4QJbJuHoMhPKnVQ,Veracruz Mexican Restaurant,3,20,Mexican ; Restaurants ; ,TRUE
zTUOrrPeUDJhh8Ca__5keg,The Semitic Museum at Harvard University,4,2,Museums ; Arts & Entertainment ; ,TRUE
AWfi0SlbTwCtPepvKrZr-w,Swirlberry,3,10,Food ; Ice Cream & Frozen Yogurt ; ,FALSE
_irBz9yudNSlDUVAe9tr5w,The Enormous Room,3.5,283,Bars ; Nightlife ; Lounges ; ,FALSE
5bNxxJbPIWMqU7tNUmXXgg,91 Sidney,3,2,Home Services ; Real Estate ; Apartments ; ,TRUE
sj2VmfB_14GkVfCIUtr73A,Storables,4,20,Shopping ; Home Decor ; Home & Garden ; ,TRUE
5gD96Br9I4ZKjAXsXw7GDQ,Le Foot Sportif,2.5,7,Fashion ; Shopping ; Shoe Stores ; ,TRUE
8anBAtlbtpQZru9ejvVrhQ,Pacci Ristorante,4,58,Italian ; Restaurants ; ,FALSE
PKJ6yVU8X8LRC0lB-CXQXg,Pavillions,2.5,12,Food ; Grocery ; ,TRUE
L6OpSiSJLgP6Jn7zJa_ZUg,Tintura Salon,4.5,27,Hair Salons ; Beauty and Spas ; ,TRUE
P-GmaUCb1rtVUS9wcIipIA,Telegraph Market,3,3,Food ; Grocery ; ,TRUE
4h4Lbqj5R9pVamlbMf0GEg,Bank of America,1.5,2,Banks & Credit Unions ; Financial Services ; Mortgage Brokers ; Home Services ; Real Estate ; ,TRUE
326yTsKZp30ncqYQLaq1Cg,Ryan's Family Steak Houses,2,4,Steakhouses ; Restaurants ; ,TRUE
3OmYvTrYQFwITFq4vm6Vsg,Bookbinder's Grill,3.5,2,Seafood ; Restaurants ; ,FALSE
2NwqW4Kjm7cFygZYOunr1w,Pasadena Ballroom Dance Association,4,14,Dance Schools ; Specialty Schools ; Education ; Nightlife ; Dance Clubs ; ,TRUE
4Lxyz8jLef51N6ps-oiuAA,Studio 1221,5,3,Hair Salons ; Beauty and Spas ; ,TRUE
UD7Ss1S4Aey3h7FQa4mMag,Individualized Fitness,5,7,Active Life ; Trainers ; Fitness & Instruction ; ,TRUE
6utliqXpoXNYhfUgSHVJnQ,Goldman School of Public Policy,5,3,Specialty Schools ; Education ; Public Services & Government ; ,TRUE
djjAPzG2_yeIvMc2ohY82g,Berripop Frozen Yogurt,3.5,12,Food ; Ice Cream & Frozen Yogurt ; ,TRUE
UxFeG1IwlndX_8ww9NECbg,Primal,2,43,Jazz & Blues ; Arts & Entertainment ; Nightlife ; Dance Clubs ; ,TRUE
7sKrqsUKHP3m6Bnu6ufhog,Domino's Pizza,3,11,Pizza ; Restaurants ; ,TRUE
Ckjlcv3mOPnCosSEPb4tmg,La Taquiza No 2,4,298,Mexican ; Restaurants ; ,TRUE
0z4uqfpV1G9nH1O9QPOXKw,Wheatberry Bakery,2.5,52,Food ; Bakeries ; ,FALSE
fp2H4dCbkZO52RrmFqzSVQ,Chandler Dining Hall,2,3,Food ; ,TRUE
 -Y3Q670i-Xw0rSzGwirVFw,Happy Lunch,3.5,2,American (Traditional) ; Restaurants ; ,TRUE
5BM0cmJvxaFlFuh0L-b4Ow,Country True Value Hardware,5,3,Hardware Stores ; Shopping ; Home & Garden ; ,TRUE
cg86rnEnysZ2lBfE9RIdOA,Hank's Tavern & Eats,3,53,Pubs ; Bars ; American (Traditional) ; Nightlife ; Restaurants ; ,TRUE
QdganL5AW9E_fNoRVroLig,Golden Wok,4,31,Thai ; Chinese ; Restaurants ; ,TRUE
amgmIr5ncDXJ_-bCECjL8w,FYE,3,2,Music & DVDs ; Books  Mags  Music and Video ; Shopping ; ,TRUE
aP38xlYvZVmvAVi2yj7YKw,Texas Roadhouse,3,7,Steakhouses ; American (Traditional) ; Restaurants ; ,TRUE
tr_xyTPLCy_iBhg6GFL2Rw,Browne's Fine Jewelry,4.5,5,Shopping ; Jewelry ; ,TRUE
x4PUZZ_ueLOqVxH26YxlMQ,Courthouse Cafeteria,3.5,2,Cafes ; Restaurants ; ,TRUE
p0IYQkaZ-NSkHu74MYCOCw,Metro Cleaners,2,2,Local Services ; Dry Cleaning & Laundry ; ,TRUE
mtpoFcw4x8W0C9Qhs_PYfw,Earl's On the Avenue,2.5,103,Dive Bars ; Bars ; Nightlife ; Restaurants ; ,TRUE
ZF6u21h8tMJX_tNAlpJfKg,Princess Cafe,4.5,4,Food ; Coffee & Tea ; Sandwiches ; Restaurants ; ,TRUE
IbOkRQ67dtiDms7wzrSBsw,Courtyard Hadley Amherst,4,7,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
NhRYzLtnHbZivgUGjT8qFw,Bocado,4,190,American (New) ; Restaurants ; ,TRUE
86sXJvuh3R5XVuZxG3Ju4A,Cambridgeport Farmers Market,3.5,6,Food ; Farmers Market ; ,TRUE
3voGNJExWsr5TQqVakY66A,The Coffee Bean & Tea Leaf,4,49,Food ; Coffee & Tea ; ,TRUE
aXwFizrNvzPfwq0DZBXYaA,GNC,1.5,3,Food ; Specialty Food ; Health Markets ; ,TRUE
Jqen6sp6F30CMKF7XOJUbA,VCA Lafayette Animal Hospital,4.5,3,Veterinarians ; Pets ; ,TRUE
WPLx6qwj-YXswEgWs0woEg,Workout 24,2.5,2,Active Life ; Gyms ; Fitness & Instruction ; ,FALSE
5ZU89ikfTJ3CJBh0Zgb9Xw,Abigail's Restaurant,3.5,111,Caterers ; American (New) ; Event Planning & Services ; Restaurants ; ,TRUE
fEzgfxIbWXJYo9ttAYfjPQ,120th Street Halal Cart,3,4,Halal ; Restaurants ; ,TRUE
JJj6nqHzZWGIKnNhBmcsPQ,Advanced Ophthalmology Institute,3.5,5,Optometrists ; Laser Eye Surgery/Lasik ; Ophthalmologists ; Health and Medical ; Doctors ; ,FALSE
gm9YBzKqckTX-3U6jNpQPw,Patrick Ryan's,4,29,Jazz & Blues ; Bars ; Arts & Entertainment ; Nightlife ; ,TRUE
f15gDsx5V419ouVaILW7uw,Baxter Chiropractics,5,3,Health and Medical ; ,TRUE
9pSwJ1k5Iyu9se4KYnsdGg,Olympic Physical Therapy,4.5,2,Health and Medical ; Physical Therapy ; ,TRUE
jZBRs1UCbylCpcTOQ5Bi3Q,Cinco De Mayo,2,2,Mexican ; Restaurants ; ,FALSE
whMZfr4e4PURQ_zafb1sjg,Lee's Sandwich Shop,3.5,5,Breakfast & Brunch ; Sandwiches ; Restaurants ; ,FALSE
On0cNw-upBlzvkFff50WMQ,Starbucks Coffee,3,52,Food ; Coffee & Tea ; ,TRUE
CKtZX-G9AIOPIHPXOK56sg,Village Cobbler,5,31,Local Services ; Shoe Repair ; ,TRUE
tkJRnUUhHqp3XB6SEQC7-g,Midas Auto Service Experts,1,3,Tires ; Automotive ; Auto Repair ; ,TRUE
1oAfS5mNrgwzfeYSN9wiJw,Needleworks,4.5,4,Arts & Crafts ; Shopping ; Fabric Stores ; ,TRUE
y0xTHTPtxXTctQEKWVuGpg,the bent spoon,4.5,256,Food ; Bakeries ; Ice Cream & Frozen Yogurt ; ,TRUE
f2ggWe2Lw3cGeA5T7mk_ZA,Chu-Cho's Mexican,2,14,Mexican ; Restaurants ; ,FALSE
UqpGh_9phh0DZtvEj3_REw,Back Bay Dental Care,3,16,Health and Medical ; Dentists ; General Dentistry ; ,TRUE
SAfTTy8cBOyEcnj5JLFDsA,Bellanza Med Spa,3,2,Skin Care ; Medical Spas ; Health and Medical ; Beauty and Spas ; ,TRUE
ylgSCqDi8Bv2c4w9AonUQg,Festival of Books at UCLA,4,36,Festivals ; Arts & Entertainment ; ,TRUE
vrCnZuoWHkJxTeSSFQiEHA,Pro-Cuts,4.5,4,Barbers ; Beauty and Spas ; ,TRUE
O-gcEUgvhd970xJJhy2FJw,Tabsh Khalil  MD,3.5,16,Doctors ; Health and Medical ; Obstetricians and Gynecologists ; ,TRUE
zi-SYWaEyUGQST074-wN4Q,Shadyside Nail Salon,3,14,Nail Salons ; Beauty and Spas ; ,TRUE
KQ9cAyXge_aYnMZ3DW_-Rg,Janitzio Mexican Restaurant,3,32,Mexican ; Restaurants ; ,TRUE
KxqgKI9TODZ3Z1_lPoTf2w,Atkins Fruit Bowl,5,4,Bakeries ; Shopping ; Florists ; Food ; Caterers ; Specialty Food ; Event Planning & Services ; Flowers & Gifts ; Fruits & Veggies ; ,TRUE
D9GE6N0ZJINYj0vjhEXjZw,Rodeway Inn-University Downtown,3,3,Hotels & Travel ; Event Planning & Services ; Hotels ; ,TRUE
Fs2cgsKMJM1Bffjxa-0wHQ,Lhasa Karnak Herb Company,4.5,48,Herbs and Spices ; Specialty Food ; Food ; ,TRUE
Hbr1hqU5khD6txgSq2pATA,Robert Crown Law Library,4,2,Libraries ; Public Services & Government ; ,TRUE
YP_o3Y9Da8QoiC-tA9Fvgw,Ground Zero Performance Cafe,4,50,Coffee & Tea ; Music Venues ; Food ; Bagels ; Arts & Entertainment ; Nightlife ; ,TRUE
IcIqyNdDl4qz7BjSs0uRVQ,Mi Ranchito,3,6,Specialty Food ; Ethnic Food ; Food ; ,TRUE
